_id,Country,State,City,Name,Operator,Status,Address,Power,Size,Established,Latitude,Longitude,Geocode_Level
1806,USA,Nebraska,Papillion,Meta Sarpy - Building 1,Meta,,"14774 Friend Plz, Springfield, Nebraska 68059",,,,41.123801722594,-96.139538062527,address
1807,USA,Nebraska,Papillion,Meta Sarpy - Building 6,Meta,,"13180 Silicon Prairie Plz, Springfield, Nebraska 68059",,,,41.114170,-96.142930,address
1808,USA,Nebraska,Papillion,Google Papillion Campus,Google,,"14651-15249 Gold Coast Rd, Papillion, Nebraska 68138",,,,41.134820,-96.144120,address
1809,USA,Nebraska,Papillion,Google Papillion - Building 2,Google,,"14651 Gold Coast Rd, Papillion, Nebraska 68138",,,,41.134820,-96.144120,address
1810,USA,Nebraska,Papillion,Google Papillion - Building 3,Google,,"15249 Gold Coast Rd, Papillion, Nebraska 68138",,,,41.134360,-96.155900,address
1811,USA,Nebraska,Papillion,Meta Sarpy - Building 4,Meta,,"14010Friend Plz, Springfield, Nebraska 68059",,,,41.123640,-96.132880,address
1812,USA,Nebraska,Papillion,Google Papillion - Building 4,Google,,"15203 Gold Coast Rd, Papillion, Nebraska 68138",,,,41.138255,-96.151390,address
1813,USA,Nebraska,Papillion,Meta Sarpy Campus,Meta,,"14010-14774 Friend Plz / 13180-13210 Silicon Prairie Plz, Papillion, Nebraska 68059",,,,41.123801722594,-96.139538062527,address
1814,USA,Nebraska,Papillion,Meta Sarpy - Building 3,Meta,,"14734 Friend Plz, Springfield, Nebraska 68059",,,,41.123667937706,-96.140572870159,address
1815,USA,Nebraska,Papillion,Meta Sarpy - Building 8,Meta,,"13210 Silicon Prairie Plz, Springfield, Nebraska 68059",,,,41.112400,-96.141500,address
1816,USA,Nebraska,Papillion,Meta Sarpy - Building 7,Meta,,"13180 Silicon Prairie Plz, Springfield, Nebraska 68059",,,,41.114170,-96.142930,address
1817,USA,Nebraska,Omaha,LoCoCoLo,"Power PRotection Products, Inc.",,"1205 S 75th St, Omaha, Nebraska 68124",,"2,000 sq.f.",2011,41.248663316051,-96.02863359683,address
1818,USA,Nebraska,Omaha,Lumen Bellevue,Lumen,,"1514 Chandler Road West, Bellevue, Nebraska 68147",,,,41.183769231472,-95.935997501389,address
1819,USA,Nebraska,Omaha,Scott Data Center,Scott Technology Center,,"6825 Pine St., Omaha, Nebraska 68106",,,2006,41.243682084803,-96.017236477215,address
1820,USA,Nebraska,Omaha,IP Pathways Omaha,IP Pathways,,"5940 S 118th Circle, Omaha, Nebraska 68137",,"4,000 sq.f.",,41.197722165882,-96.094061274896,address
1821,USA,Nebraska,Omaha,TierPoint Omaha-Midlands,TierPoint,,"11425 S 84th St, Papillion, Nebraska 68046",,40000 sq.f.,2010,41.13754377418,-96.04285788603,address
1822,USA,Nebraska,Omaha,FNTS Data Center,First National Technology Solutions,,"201 N 16th St, Omaha, Nebraska 68197",,,,41.260729636038,-95.937080218609,address
1823,USA,Nebraska,Omaha,TierPoint Omaha-Bellevue,TierPoint,,"1001 Fort Crook Rd N, Bellevue, Nebraska 68005",,"21,000 sq.f.",,41.176826721019,-95.926407376352,address
1824,USA,Nebraska,Omaha,Lumen Omaha 1,Lumen,,"6805 Pine St, Omaha, Nebraska 68106",,,,41.243685588156,-96.016830961163,address
1825,USA,Nebraska,Omaha,Google Omaha - Building 4,Google,Planned,"11110 State St, Omaha, Nebraska 68142",,,,41.335727041886,-96.088470542492,address
1826,USA,Nebraska,Omaha,Windstream Omaha,Windstream,,"1721 St Marys Ave, Omaha, Nebraska 68102",,,,41.255278254816,-95.938700931397,address
1827,USA,Nebraska,Omaha,Google Omaha - Building 2,Google,,"11110 State St, Omaha, Nebraska 68142",,,,41.335727041886,-96.088470542492,address
1828,USA,Nebraska,Omaha,Google Omaha - Building 1,Google,,"11110 State St, Omaha, Nebraska 68142",,,,41.335727041886,-96.088470542492,address
1829,USA,Nebraska,Omaha,Cogent Data Center - Omaha,"Cogent Communications, Inc.",,"810 S 7th St, Omaha, Nebraska 68108",2.5 MW,,,41.252122881324,-95.925394344748,address
1830,USA,Nebraska,Omaha,1623 Farnam,1623 Farnam,,"1623 Farnam, 1623 Farnam Street, Omaha, Nebraska 68102",7.5 MW,"75,000 sq.f.",,41.257546452919,-95.937525912687,address
1831,USA,Nebraska,Omaha,H5 Data Centers Omaha,H5 Data Centers,,"10917 Harry Watanabe Pkwy, La Vista, Nebraska 68128",17.3 MW,"234,500 sq.f.",,41.180601130667,-96.082712041044,address
1832,USA,Nebraska,Omaha,LightEdge - Omaha,LightEdge,,"1148 American Parkway, Papillion, Nebraska 68046",1.25 MW,"10,000 sq.f.",,41.159511360348,-96.026013059509,address
1833,USA,Nebraska,Omaha,Google Omaha - Building 3,Google,Planned,"11110 State St, Omaha, Nebraska 68142",,,,41.335727041886,-96.088470542492,address
1834,USA,Nebraska,Omaha,Google Omaha Campus,Google,,"11110 State St, Omaha, Nebraska 68142",,,,41.335727041886,-96.088470542492,address
1835,USA,Nebraska,Grand Island,Hamilton Data Center,Hamilton Telecommunications,,"1006 12th Street, Aurora, Nebraska 68818",,,,40.866530419067,-98.002862102651,address
1836,USA,Nebraska,Lincoln,Binary.net The Vault,Binary Net,,"134 S 13th St, First Trust Building, Lincoln, Nebraska 68508",,,,40.813187272969,-96.70252539002,address
1837,USA,Nebraska,Lincoln,Windstream Lincoln,Windstream,,"1440 M St, Lincoln, Nebraska 68508",,,,40.811446403355,-96.700552526863,address
1838,USA,Nebraska,Lincoln,AAIM Nebraska 1,AAIM Data Centers,,"1428 Kremer Ave, Aurora, Nebraska 68818",15 MW,7300 sq.f.,2024,40.842940,-97.990140,address
1839,USA,Nebraska,Lincoln,Lincoln Data Center,Lincoln Data Centers,,"206 S. 13th Street, Lincoln, Nebraska 68508",,"155,000 sq.f.",,40.812381636033,-96.702531601484,address
1840,USA,North Dakota,Williston,Project Fighting Pike - Building 2,"Critical Data House, LLC",Planned,"US-2 & 56th St NW, Williston, North Dakota 58801",65 MW,287000 sq.f.,,48.146544,-103.621816,address
1841,USA,North Dakota,Williston,Project Fighting Pike - Building 1,"Critical Data House, LLC",Planned,"US-2 & 56th St NW, Williston, North Dakota 58801",65 MW,287000 sq.f.,,48.146544,-103.621816,address
1842,USA,North Dakota,Williston,Project Fighting Pike - Building 7,"Critical Data House, LLC",Planned,"US-2 & 56th St NW, Williston, North Dakota 58801",65 MW,287000 sq.f.,,48.146544,-103.621816,address
1843,USA,North Dakota,Williston,Project Fighting Pike - Building 3,"Critical Data House, LLC",Planned,"US-2 & 56th St NW, Williston, North Dakota 58801",65 MW,228000 sq.f.,,48.146544,-103.621816,address
1844,USA,North Dakota,Williston,Project Fighting Pike - Building 4,"Critical Data House, LLC",Planned,"US-2 & 56th St NW, Williston, North Dakota 58801",65 MW,228000 sq.f.,,48.146544,-103.621816,address
1845,USA,North Dakota,Williston,Project Fighting Pike,"Critical Data House, LLC",Planned,"US-2 & 56th St NW, Williston, North Dakota 58801",455 MW,,,48.146544,-103.621816,address
1846,USA,North Dakota,Williston,Project Fighting Pike - Building 6,"Critical Data House, LLC",Planned,"US-2 & 56th St NW, Williston, North Dakota 58801",65 MW,228000 sq.f.,,48.146544,-103.621816,address
1847,USA,North Dakota,Williston,Project Fighting Pike - Building 5,"Critical Data House, LLC",Planned,"US-2 & 56th St NW, Williston, North Dakota 58801",65 MW,228000 sq.f.,,48.146544,-103.621816,address
1848,USA,North Dakota,Williston,Atlas Power Willinston,Atlas Power,,"5046 143rd Ave NW, Williston, North Dakota 58801",700 MW,,,48.152541794996,-103.776713643915,address
1849,USA,North Dakota,Bismarck,DCN Bismarck Coleman,Dakota Carrier Network,,"4202 Coleman St, Bismarck, North Dakota 58503",,,,46.850984430342,-100.780401697066,address
1850,USA,North Dakota,Bismarck,Aurum Capital Ventures - Bismarck,Aurum Capital Ventures,Planned,"3805 E Bismarck Expy, Bismarck, North Dakota 58501",,,,46.800019991852,-100.733907473751,address
1851,USA,North Dakota,Ellendale,Applied Digital ELN02,Applied Digital Corporation,Under Construction,"9685 87th Ave SE, Ellendale, North Dakota 58436",100 MW,363000 sq.f.,,46.021467386509,-98.568495453602,address
1852,USA,North Dakota,Ellendale,Applied Digital Polaris Forge 1,Applied Digital Corporation,,"9685 87th Ave SE, Ellendale, North Dakota 58436",,,2025,46.021467386509,-98.568495453602,address
1853,USA,North Dakota,Ellendale,Applied Digital ELN01,Applied Digital Corporation,,"9685 87th Ave SE, Ellendale, North Dakota 58436",180 MW,,,46.021467386509,-98.568495453602,address
1854,USA,North Dakota,Grand Forks,Midco Grand Forks,Midco,,"3251 32nd Ave S, Grand Forks, North Dakota 58201",,,,47.889393605989,-97.074966109255,address
1855,USA,North Dakota,Grand Forks,Core Scientific Grand Forks,Core Scientific,,"5601 11th Ave S, Grand Forks, North Dakota 58201",100 MW,,2021,47.911099880421,-97.110685520057,address
1856,USA,North Dakota,Tioga,Project Trinity,Teton Digital,Planned,"60th St NW & 103rd Ave NW, Dry Fork Township., North Dakota 58852",100 MW,,2026,48.284101359689,-102.914899056618,address
1857,USA,North Dakota,Fargo,702 Data Center,702 Communications,,"702 Communications, within, 2 mile from Interstate, Fargo, North Dakota 58103",,"7,000 sq.f.",,46.872680,-96.794352,address
1858,USA,North Dakota,Fargo,Consolidated Fargo,Consolidated Communications,,"3312 42nd Street South, Suite 100, Fargo, North Dakota 58104",,"1,700 sq.f.",,46.830246332404,-96.851295021522,address
1859,USA,North Dakota,Fargo,Midco Fargo,Midco,,"4624 28th Ave S, Fargo, North Dakota 58104",1.75 MW,"7,500 sq.f.",2018,46.837897,-96.867273,address
1860,USA,North Dakota,Fargo,DCN Fargo Great Plains,Dakota Carrier Network,,"3901 Great Plains Dr S, Fargo, North Dakota 58104",,,,46.814192650032,-96.842501484754,address
1861,USA,North Dakota,Jamestown,Applied Digital JMS,Applied Digital Corporation,,"2671 Highway 20 SE, Jamestown, North Dakota 58401",5 MW,,,47.029587378864,-98.679091972771,address
1862,USA,North Dakota,Langdon,Bitzero Nekoma,Bitzero Blockchain Inc.,,"81st St NE, Nekoma, North Dakota 58355",300 MW,,,48.587047,-98.448721,address
1863,USA,Idaho,Coeur D Alene,Fusion Connect - Coeur d Alene,Fusion Connect,,"422 W Appleway Ave., Coeur d Alene, Idaho 83815",,,,47.700692485857,-116.792011281242,address
1864,USA,Idaho,Coeur D Alene,IonSwitch CDA01,IonSwitch,,"600 W Appleway Ave, Suite B, Coeur d'Alene, Idaho 83814",,,,47.700701486112,-116.794430190441,address
1865,USA,Idaho,Boise,Gemstone Technology Park,Diode Ventures,Planned,"3250 S Locust Grove Rd, Kuna, Idaho 83634",,,,43.460097067757,-116.373844884814,address
1866,USA,Idaho,Boise,Gemstone Technology Park DC2,Diode Ventures,Planned,"3250 S Locust Grove Rd, Kuna, Idaho 83634",,,,43.460097067757,-116.373844884814,address
1867,USA,Idaho,Boise,Syringa Networks Boise,Syringa Networks,,"3795 Development Ave, Boise, Idaho 83705",,10000 sq.f.,,43.567709485267,-116.207500405987,address
1868,USA,Idaho,Boise,Gemstone Technology Park DC5,Diode Ventures,Planned,"3250 S Locust Grove Rd, Kuna, Idaho 83634",,,,43.460097067757,-116.373844884814,address
1869,USA,Idaho,Boise,Meta Kuna Data Center,Meta,Under Construction,"6990 W Kuna-Mora Rd, Kuna, Idaho 83634",,,,43.459105005411,-116.267481263439,address
1870,USA,Idaho,Boise,Gemstone Technology Park DC1,Diode Ventures,Planned,"3250 S Locust Grove Rd, Kuna, Idaho 83634",,,,43.460097067757,-116.373844884814,address
1871,USA,Idaho,Boise,Ark Data Centers Boise 2,Ark Data Centers,,"1450 S Eagle Flight Way, Boise, Idaho 83709",,12000 sq.f.,,43.591315075392,-116.299234225365,address
1872,USA,Idaho,Boise,Gemstone Technology Park DC3,Diode Ventures,Planned,"3250 S Locust Grove Rd, Kuna, Idaho 83634",,,,43.460097067757,-116.373844884814,address
1873,USA,Idaho,Boise,Ark Data Centers Boise 1,Ark Data Centers,,"2653 S Victory View Way, Boise, Idaho 83709",1 MW,"10,000 sq.f.",2015,43.578003498411,-116.290255593913,address
1874,USA,Idaho,Boise,ValorC3 Boise Data Center,ValorC3 Data Centers,,"10215 W Emerald St, Boise, Idaho 83704",2 MW,"8,500 sq.f.",2000,43.609905075043,-116.309883533792,address
1875,USA,Idaho,Boise,T5 Data Centers - Nampa,T5 Data Centers,Planned,"8300 Birch Ln, Nampa, Idaho 83687",8.25 MW,,,43.612800,-116.560350,address
1876,USA,Idaho,Boise,Gemstone Technology Park DC4,Diode Ventures,Planned,"3250 S Locust Grove Rd, Kuna, Idaho 83634",,,,43.460097067757,-116.373844884814,address
1877,USA,Idaho,Weiser,ADTAQ Idaho Datacenter,ADTAQ,,"74 miles outside Boise, Weiser, Idaho 83672",0.1 MW,,2025,43.615045,-116.202327,address
1878,USA,Idaho,Orofino,T-REX Orofino,T-REX Acquisition Corp.,,"157 Grangemont Rd, Orofino, Idaho 83544",,6000 sq.f.,,46.484050,-116.205242,address
1879,USA,Washington,Walla Walla,Vivio Technologies - WW UG Site,Vivio Technologies,,"22 W Main St, Walla Walla, Washington 99362",,"1,200 sq.f.",2002,46.066641310299,-118.339717696418,address
1880,USA,Washington,Walla Walla,PocketiNet Walla Walla,PocketInet,,"45 Terminal Loop Rd, Suite 210, Walla Walla, Washington 99362",,,,46.087139397426,-118.284591818412,address
1881,USA,Washington,Walla Walla,Vivio Technologies - WW TS Site,Vivio Technologies,,"1473 W Rose St, Walla Walla, Washington 99362",,"3,500 sq.f.",2002,46.058556536449,-118.366429924669,address
1882,USA,Washington,Walla Walla,Fusion Connect - Walla Walla,Fusion Connect,,"1 West Alder, Walla Walla, Washington 99362",,,,46.06577729972,-118.338696976271,address
1883,USA,Washington,Pasco,Franklin PUD Data Center,Franklin PUD,,"1411 W Clark Street, Pasco, Washington 99301",,,,46.228669706653,-119.106070675063,address
1884,USA,Washington,Seattle,DataBank SEA1 - Downtown Seattle,DataBank,,"2001 6th Ave, 12th Floor, Suite 12500, Seattle, Washington 98121",0.21 MW,4050 sq.f.,,47.614387209504,-122.338437296894,address
1885,USA,Washington,Seattle,Digital Fortress South Seattle,Digital Fortress,,"12101 Tukwilla International Boulevard, Suite 410, Seattle, Washington 98168",4 MW,"26,400 sq.f.",,47.495853074052,-122.294760888402,address
1886,USA,Washington,Seattle,Verizon Seattle,Verizon Communications Inc.,,"1100 2nd Ave, Seattle, Washington 98101",,,,47.6059512544,-122.335756054978,address
1887,USA,Washington,Seattle,Equinix SE2,Equinix,,"2001 Sixth Ave, Suite 1202, Seattle, Washington 98121",,"17,749 sq.f.",,47.614387209504,-122.338437296894,address
1888,USA,Washington,Seattle,Astute Hosting Seattle,Astute Hosting Incorporated,,"2001 6th Ave, Suite #701, #800, and #912, Seattle, Washington 98121",,,,47.614387209504,-122.338437296894,address
1889,USA,Washington,Seattle,Csquare - Seattle SEA2-A,Csquare,,"6101 S 180th St, Tukwila, Washington 98188",4.5 MW,"41,316 sq.f.",,47.441313088343,-122.258105443777,address
1890,USA,Washington,Seattle,ColoCenters,"ColoCenters, Inc.",,"2001 6th Ave, Seattle, Washington 98121",1.2 MW,,,47.614387209504,-122.338437296894,address
1891,USA,Washington,Seattle,Lumen Seattle 1,Lumen,,"1505 5th Avenue, Seattle, Washington 98101",,,,47.61073168442,-122.335725172353,address
1892,USA,Washington,Seattle,The Westin Building,"The Westin Building, 2001 Sixth LLC",,"2001 Sixth LLC, 2001 Sixth Avenue, Seattle, Washington 98121",19 MW,"300,000 sq.f.",1981,47.614387209504,-122.338437296894,address
1893,USA,Washington,Seattle,ColoInSeattle.com,ColoInSeattle.com,,"12201 Tukwila International Blvd, Ste 100, Seattle, Washington 98121",2 MW,"18,000 sq.f.",2001,47.49413635878,-122.293584953755,address
1894,USA,Washington,Seattle,Equinix SE4,Equinix,,"6906 South 204th Street, Kent, Washington 98032",12 MW,"75,002 sq.f.",,47.419438543187,-122.248365891048,address
1895,USA,Washington,Seattle,Optic Fusion - Westin,"Optic Fusion, Inc.",,"2001 6th Ave, Seattle, Washington 98121",,,,47.614387209504,-122.338437296894,address
1896,USA,Washington,Seattle,Cogent Data Center - Seattle,"Cogent Communications, Inc.",,"32275 32nd Ave. S., Federal Way, Washington 98001",5.3 MW,14065 sq.f.,,47.312569594246,-122.292727334694,address
1897,USA,Washington,Seattle,Colocation Northwest - Downtown Seattle,Colocation NorthWest,,"2001 6th Ave, Seattle, Washington 98121",0.125 MW,"4,000 sq.f.",,47.614387209504,-122.338437296894,address
1898,USA,Washington,Seattle,Csquare - Seattle SEA1-B,Csquare,,"3355 S 120th Pl, Seattle, Washington 98168",4.8 MW,"59,883 sq.f.",,47.495421465035,-122.290623812124,address
1899,USA,Washington,Seattle,Csquare - Seattle SEA1-A,Csquare,,"12301 Tukwila International Blvd, Tukwila, Washington 98168",6 MW,"68,480 sq.f.",,47.492315006984,-122.292564751534,address
1900,USA,Washington,Seattle,SDC Seattle Campus,Sabey Data Center Properties LLC,,"3355 35th Ave S, Tukwila, Washington 98168",90 MW,,1990,47.573056678172,-122.288911883107,address
1901,USA,Washington,Seattle,ColoCrossing SEA1,ColoCrossing,,"12201 Tukwila International Blvd, Suite 110, Seattle, Washington 98168",10 MW,"18,000 sq.f.",1999,47.49413635878,-122.293584953755,address
1902,USA,Washington,Seattle,SDC Seattle - Building D,Sabey Data Center Properties LLC,,"3433 S 120th Pl, Tukwila, Washington 98168",,,,47.495410094355,-122.289350311707,address
1903,USA,Washington,Seattle,Semaphore Seattle,Semaphore Corporation,,"2001 6th Avenue, Suite 2324, Seattle, Washington 98121",,,1995,47.614387209504,-122.338437296894,address
1904,USA,Washington,Seattle,Digital Fortress North Seattle,Digital Fortress,,"4200 194th St. SW, Lynnwood, Washington 98036",6 MW,"13,050 sq.f.",,47.822845502821,-122.289277406248,address
1905,USA,Washington,Seattle,Superb SEA2 - Seattle,HopOne Internet,,"3311 S. 120th Pl., Seattle, Washington 98168",1.5 MW,"6,500 sq.f.",,47.495427879264,-122.291342196975,address
1906,USA,Washington,Seattle,2001 Sixth Avenue (SEA10),Digital Realty,,"2001 Sixth Avenue, Seattle, Washington 98121",19.5 MW,"398,600 sq.f.",1981,47.614387209504,-122.338437296894,address
1907,USA,Washington,Seattle,BitPusher Data Center,"BitPusher, LLC.",,"12101 Tukwila International Blvd, Tukwila, Washington 98168",,,,47.495853074052,-122.294760888402,address
1908,USA,Washington,Seattle,Evocative SEA1,Evocative Data Centers,,"140 4th Ave N, Seattle, Washington 98109",4.5 MW,,,47.619057374147,-122.34881237549,address
1909,USA,Washington,Seattle,SDC Seattle - Building A,Sabey Data Center Properties LLC,,"3411 S 120th Pl, Tukwila, Washington 98168",,,,47.49541330147,-122.289709504132,address
1910,USA,Washington,Seattle,SDC Seattle - Building C,Sabey Data Center Properties LLC,,"3333 S 120th Pl, Tukwila, Washington 98168",,,,47.49542467215,-122.290983004549,address
1911,USA,Washington,Seattle,Colocation Northwest - Redmond,Colocation NorthWest,,"2520 152nd Ave NE, Redmond, Washington 98052",0.25 MW,"2,500 sq.f.",,47.63265521983,-122.137608608606,address
1912,USA,Washington,Seattle,Pacific Internet South Datacenter,Pacific Internet,,"1300 SW 7th St, Suite 112, Tukwila, Washington 98057",1 MW,,,47.474035727781,-122.199804984688,address
1913,USA,Washington,Seattle,EdgeConneX Seattle - EDCSEA01,EdgeConneX,,"3425 S 116th St, Building 6, Suite 133, Seattle, Washington 98168",4.5 MW,"11,300 sq.f.",,47.499153605725,-122.288848531193,address
1914,USA,Washington,Seattle,SDC Seattle - Building E,Sabey Data Center Properties LLC,,"3355 35th Ave S, Tukwila, Washington 98168",,,,47.573056678172,-122.288911883107,address
1915,USA,Washington,Seattle,DataBank SEA2 - SeaTAC,DataBank,,"3311 S 120th Pl, Suite 120, Tukwila, Washington 98168",3 MW,28240 sq.f.,,47.495427879264,-122.291342196975,address
1916,USA,Washington,Seattle,Evocative - INAP Seattle,Evocative Data Centers,,"3555 S 120th Place, Seattle, Washington 98109",,,,47.49556432293,-122.287363552033,address
1917,USA,Washington,Seattle,SDC Seattle - Building B,Sabey Data Center Properties LLC,,"3311 S 120th Pl, Tukwila, Washington 98168",,,,47.495427879264,-122.291342196975,address
1918,USA,Washington,Seattle,Lumen Bothell,Lumen,,"22722 29th Drive SE, Bothell, Washington 98021",,,,47.79212465016,-122.196070357345,address
1919,USA,Washington,Seattle,H5 Data Centers Seattle,H5 Data Centers,,"1000 Denny Way, South Lake Union, Washington 98109",,"40,000 sq.f.",1929,47.618584510252,-122.337130853509,address
1920,USA,Washington,Seattle,TierPoint Seattle,TierPoint,,"140 Fourth Ave. N, Suite 360, Seattle, Washington 98109",,"25,000 sq.f.",,47.619057374147,-122.34881237549,address
1921,USA,Washington,Seattle,Equinix SE3,Equinix,,"2020 Fifth Avenue, Suite 1202, Seattle, Washington 98121",,"17,749 sq.f.",,47.613947133091,-122.339385054483,address
1922,USA,Washington,Seattle,CherryRoad SEA2,CherryRoad Technologies,,"3311 South 120th Place, Tukwila, Washington 98168",1.5 MW,"6,500 sq.f.",,47.495427879264,-122.291342196975,address
1923,USA,Washington,Seattle,LeaseWeb Seattle SEA-11,LeaseWeb,,"12101 Tukwila International Blvd, Suite 100, Tukwila, Washington 98168",3 MW,"18,000 sq.f.",,47.495853074052,-122.294760888402,address
1924,USA,Washington,Seattle,Wowrack Seattle,Wowrack,,"2001 Sixth Avenue, Seattle, Washington 98121",,,,47.614387209504,-122.338437296894,address
1925,USA,Washington,Seattle,Intergate.West,Sabey Data Center Properties LLC,,"12101-12301 Tukwila International Blvd, Tukwila, Washington 98168",,,,47.494010,-122.294402,address
1926,USA,Washington,Seattle,1505 5th,Colliers International,,"1505 5th Ave, Seattle, Washington 98101",,,,47.61073168442,-122.335725172353,address
1927,USA,Washington,Seattle,DataBank - 12201 Tukwila Intl Blvd,DataBank,,"12201 Tukwila Intl Blvd, Tukwila, Washington 98168",,,,47.49413635878,-122.293584953755,address
1928,USA,Washington,Seattle,IBM SEA01,IBM,,"3355 South 120th Place, Seattle, Washington 98168",,,,47.495421465035,-122.290623812124,address
1929,USA,Washington,Seattle,Csquare - Seattle SEA3-A,Csquare,,"17300 Hwy 99, Lynnwood, Washington 98037",1.6 MW,"50,400 sq.f.",,47.841952447048,-122.297215781198,address
1930,USA,Washington,Seattle,Lunavi Seattle,Lunavi,,"2001 6th Avenue, Suite 2402, Seattle, Washington 98121",0.56 MW,,,47.614387209504,-122.338437296894,address
1931,USA,Washington,Seattle,Wowrack Tukwila,Wowrack,,"12201 Tukwila International Blvd, Suite 100, Tukwila, Washington 98168",,,,47.49413635878,-122.293584953755,address
1932,USA,Washington,Seattle,Seattle Colocation,Seattle Colocation,,"2001 6th Ave, Seattle, Washington 98121",,"8,000 sq.f.",,47.614387209504,-122.338437296894,address
1933,USA,Washington,Seattle,Digital Fortress Downtown Seattle,Digital Fortress,,"3101 Western Ave, Suite C, Seattle, Washington 98121",3 MW,"23,000 sq.f.",,47.617792446967,-122.35611308372,address
1934,USA,Washington,Seattle,2020 5th Avenue (SEA11),Digital Realty,,"2020 5th Avenue, Seattle, Washington 98121",,,1975,47.613947133091,-122.339385054483,address
1935,USA,Washington,Seattle,Lumen Seattle,Lumen,,"1000 Denny Way, 4th Floor, Seattle, Washington 98109",,,,47.618584510252,-122.337130853509,address
1936,USA,Washington,Seattle,KOMO Plaza,GI Property Management,,"140 4th Avenue North, Seattle, Washington 98109",16 MW,,,47.619057374147,-122.34881237549,address
1937,USA,Washington,Seattle,Hivelocity - Seattle 1,Hivelocity,,"2001 6th Ave, Seattle, Washington 98121",,,,47.614387209504,-122.338437296894,address
1938,USA,Washington,Tacoma,Centeris South Hill SH1,Centeris Data Centers,,"1111 39th Ave SE, Puyallup, Washington 98374",50 MW,"56,605 sq.f.",,47.154711277774,-122.274930123543,address
1939,USA,Washington,Tacoma,Colocation Northwest - South Hill,Colocation NorthWest,,"1111 39th Avenue SE, Puyallup, Washington 98374",7 MW,"60,000 sq.f.",2017,47.154711277774,-122.274930123543,address
1940,USA,Washington,Tacoma,Perkins Building,Unknown Company,,"1101 A St, Tacoma, Washington 98402",,,,47.253483557447,-122.437058840358,address
1941,USA,Washington,Tacoma,Colocation Northwest - Tacoma,Colocation NorthWest,,"1101 A St, Suite 400, Tacoma, Washington 98402",0.15 MW,"5,000 sq.f.",1999,47.253483557447,-122.437058840358,address
1942,USA,Washington,Tacoma,Cogent Data Center - Tacoma,"Cogent Communications, Inc.",,"2210 S 35th St, Tacoma, Washington 98409",2.3 MW,"26,514 sq.f.",,47.228175122351,-122.466417334775,address
1943,USA,Washington,Tacoma,Centeris South Hill SH2,Centeris Data Centers,,"1015 39th Ave SE, Puyallup, Washington 98374",50 MW,"174,000 sq.f.",,47.154836314448,-122.280778786067,address
1944,USA,Washington,Tacoma,Centeris South Hill Campus,Centeris Data Centers,,"1015-1023 39th Avenue SE, Puyallup, Washington 98374",,,,47.154824761578,-122.280321294395,address
1945,USA,Washington,Tacoma,ScaleMatrix Seattle,ScaleMatrix,,"1023 39th Ave SE, Puyallup, Washington 98374",50 MW,"3,000 sq.f.",,47.154824761578,-122.280321294395,address
1946,USA,Washington,Tacoma,Optic Fusion - Perkins Building,"Optic Fusion, Inc.",,"1101 A St., Tacoma, Washington 98402",1 MW,"10,000 sq.f.",2001,47.253483557447,-122.437058840358,address
1947,USA,Washington,Wenatchee,Microsoft East Wenatchee Campus,Microsoft,,"875 Urban Industrial Wy, East Wenatchee, Washington 98802",,,,47.414735042522,-120.209878741379,address
1948,USA,Washington,Wenatchee,SDC Columbia - Building D,Sabey Data Center Properties LLC,Under Construction,"4405 Grant Rd, Building D, East Wenatchee, Washington 98802",,,,47.405925867591,-120.193242283843,address
1949,USA,Washington,Wenatchee,T-Mobile East Wenatchee,"T-Mobile US, Inc.",,"4405 Grant Rd, East Wenatchee, Washington 98802",,,,47.405925867591,-120.193242283843,address
1950,USA,Washington,Wenatchee,Microsoft Malaga (EAT11),Microsoft,Under Construction,"5375 Malaga Alcoa Hwy, Malaga, Washington 98828",,,,47.361014866215,-120.161151564661,address
1951,USA,Washington,Wenatchee,SDC Columbia - Building B,Sabey Data Center Properties LLC,,"4405 Grant Rd, Building B, East Wenatchee, Washington 98802",,,,47.405925867591,-120.193242283843,address
1952,USA,Washington,Wenatchee,Microsoft Malaga (EAT14),Microsoft,,"5375 Malaga Alcoa Hwy, Malaga, Washington 98828",,,,47.361014866215,-120.161151564661,address
1953,USA,Washington,Wenatchee,Microsoft East Wenatchee (EAT02),Microsoft,,"875 Urban Industrial Wy, East Wenatchee, Washington 98802",,,,47.414735042522,-120.209878741379,address
1954,USA,Washington,Wenatchee,Microsoft East Wenatchee (EAT03),Microsoft,,"875 Urban Industrial Wy, East Wenatchee, Washington 98802",,,,47.414735042522,-120.209878741379,address
1955,USA,Washington,Wenatchee,SDC Columbia - Building A,Sabey Data Center Properties LLC,,"4405 Grant Rd, Building A, East Wenatchee, Washington 98802",,,,47.405925867591,-120.193242283843,address
1956,USA,Washington,Wenatchee,SDC Columbia - Building C,Sabey Data Center Properties LLC,,"4405 Grant Rd, Building C, East Wenatchee, Washington 98802",,,,47.405925867591,-120.193242283843,address
1957,USA,Washington,Wenatchee,SDC Columbia Campus,Sabey Data Center Properties LLC,,"4405 Grant Rd, East Wenatchee, Washington 98802",70 MW,,,47.405925867591,-120.193242283843,address
1958,USA,Washington,Wenatchee,Microsoft Malaga Campus,Microsoft,,"5375 Malaga Alcoa Hwy, Malaga, Washington 98828",,,,47.361014866215,-120.161151564661,address
